timestamp,latitude,longitude,altitude_m,CO2_ppm,PM2.5,NOx_ppb,SO2_ppb,O3_ppb,temperature_C,humidity_%,wind_speed_mps,rainfall_mm,emission_level
2025-10-10 11:39:18,37.75952700894593,-122.40154942027988,131.34,367.44,51.68,30.53,13.79,45.47,29.74,80.8,1.19,2.07,Medium
2024-11-12 00:25:25,37.78863048171287,-122.41981649615028,101.8,416.18,22.83,30.66,5.23,40.19,21.13,87.41,4.35,1.01,Medium
2022-05-13 17:57:53,37.75764011170288,-122.41897042681974,111.85,383.38,43.48,29.45,3.53,42.07,32.54,73.93,1.96,2.74,Medium
2024-10-24 10:12:11,37.75566691643,-122.40850008615614,91.97,403.12,30.56,25.15,9.69,30.46,32.74,73.48,2.84,2.71,Medium
2022-11-01 01:16:36,37.78241594581917,-122.4018500044688,130.56,399.2,32.0,9.31,7.48,38.23,32.83,56.25,3.64,1.79,Medium
2025-01-27 03:44:39,37.76122962967261,-122.41158582997072,87.4,368.91,46.5,19.65,6.98,44.86,28.02,52.69,1.76,1.13,Medium
2024-07-24 02:48:28,37.77849337577759,-122.431375345155,100.11,389.56,29.07,14.67,8.33,29.61,29.25,86.97,2.36,1.93,Medium
2021-06-21 08:09:35,37.765402009200805,-122.43782987787715,101.38,417.8,23.37,18.13,12.43,36.26,21.2,56.9,6.01,2.84,Medium
2025-11-07 19:49:30,37.77523246777107,-122.43844098210494,101.91,438.61,37.63,30.38,2.7,40.93,23.96,56.07,8.44,2.9,High
2025-03-13 14:49:13,37.77197621282546,-122.41731927310818,96.17,405.49,55.06,24.57,9.89,51.99,34.0,54.04,2.14,0.01,Medium
2020-10-24 13:17:21,37.78928662190666,-122.42908979137488,95.85,376.89,32.43,-8.81,5.9,36.24,21.39,74.52,7.82,1.39,Low
2021-05-08 13:04:57,37.7683727644387,-122.41721203293666,120.27,396.89,22.01,25.79,6.53,53.89,26.57,74.96,5.35,1.87,Medium
2022-08-06 03:11:43,37.77560714672924,-122.40612703526456,126.16,387.77,50.94,10.59,9.77,46.95,34.83,70.61,3.74,2.34,Medium
2022-04-06 11:18:09,37.758086233637236,-122.43660432752448,124.8,422.08,50.23,13.44,11.95,36.81,27.54,80.24,3.08,0.56,Medium
2022-07-18 07:13:38,37.7562952122328,-122.42298923446673,87.46,422.44,27.54,19.24,8.82,38.03,30.94,36.82,0.51,0.24,Medium
2023-02-13 08:29:19,37.77782596991925,-122.40236993227778,125.17,417.74,33.31,14.95,9.8,48.86,29.2,78.43,7.52,1.88,Medium
2023-02-11 03:55:13,37.75618250785227,-122.43607192733964,100.54,379.75,38.9,23.71,8.0,40.74,23.49,70.68,7.35,2.59,Low
2025-03-20 18:17:57,37.77636493118942,-122.40855455807316,126.29,422.28,32.55,17.68,9.33,53.16,35.18,89.54,3.29,2.13,Medium
2023-12-01 20:16:40,37.76960632184237,-122.41575618477857,115.26,415.06,37.32,20.48,8.32,38.62,35.26,61.48,1.25,1.68,Medium
2024-07-06 04:36:56,37.77576398051965,-122.40206894350483,136.42,366.49,31.16,21.15,2.5,36.66,29.98,39.89,1.05,1.12,Low
2020-08-02 16:39:33,37.77740678162738,-122.4008244297337,95.21,383.0,24.64,31.37,5.52,39.29,29.05,46.85,2.4,2.97,Medium
2022-12-18 15:51:15,37.793656914948755,-122.41646893244987,95.42,410.3,42.38,13.82,0.48,52.06,24.87,87.99,9.15,1.89,Medium
2025-04-24 22:16:15,37.75877808494396,-122.41514360893025,111.6,396.35,14.83,16.0,8.84,54.86,30.28,64.26,1.37,1.34,Medium
2020-09-16 03:43:32,37.759021667737244,-122.43030206983741,80.22,383.73,31.08,36.02,7.08,48.6,36.77,37.96,0.62,1.98,Medium
2023-08-21 03:53:33,37.77535745625207,-122.42179406211103,115.87,413.53,22.65,32.6,5.94,39.88,24.99,75.8,7.69,2.0,Medium
2023-03-13 17:48:26,37.77427064792439,-122.41740084054464,114.43,442.72,41.23,22.38,6.61,44.11,21.72,61.69,8.39,2.85,High
2022-04-24 19:38:27,37.772456349608255,-122.40127331292915,122.57,382.78,33.65,7.88,4.45,56.78,19.59,67.09,9.5,1.46,Medium
2025-12-17 16:13:23,37.78322679687343,-122.42198137899712,97.52,427.73,45.25,23.28,7.49,39.83,33.26,73.69,6.18,1.47,Medium
2021-11-11 23:53:55,37.76450506481806,-122.43536771211443,98.21,396.19,26.73,23.74,11.93,56.71,18.11,89.17,8.84,2.69,Medium
2020-10-28 18:42:04,37.76656067712605,-122.41689153826631,86.98,407.84,17.18,24.87,12.04,43.25,36.08,57.54,5.49,1.43,Medium
2024-06-02 18:16:04,37.76522632670634,-122.4378901073213,120.82,434.0,28.41,16.63,11.94,56.16,33.04,62.7,8.99,2.81,High
2024-10-22 05:13:03,37.794217796864814,-122.42843455331231,94.19,383.39,33.96,20.48,8.97,64.73,27.94,36.76,6.32,2.15,Medium
2021-04-19 16:15:39,37.76739953304572,-122.42547879389167,114.08,418.03,16.13,15.51,4.78,35.84,28.64,68.38,5.14,1.22,Medium
2025-06-20 21:46:51,37.77656381851194,-122.41239242337953,124.33,458.81,16.11,9.03,10.08,56.83,36.32,87.7,0.6,2.97,High
2025-08-11 14:12:55,37.78839320615732,-122.43877749814965,125.22,420.22,18.58,17.62,7.57,35.5,20.47,61.75,6.44,2.48,Medium
2025-08-24 06:25:12,37.7736721198544,-122.4024150872863,107.83,431.95,41.85,20.81,12.49,41.87,35.77,48.21,3.16,0.16,High
2023-05-16 21:15:34,37.79095599764917,-122.40604333598155,118.75,425.77,28.79,38.72,10.27,43.03,20.51,58.01,3.77,1.49,Medium
2025-09-02 18:08:08,37.77392482457233,-122.42242414829005,140.23,447.46,40.06,-0.17,4.16,23.54,28.77,48.77,8.97,1.0,High
2022-03-15 03:30:24,37.76034934606183,-122.41418396295856,101.09,367.65,46.44,26.31,6.11,37.93,28.43,44.47,3.4,0.96,Medium
2024-04-09 07:10:15,37.761587834181896,-122.43826170432624,124.05,404.58,23.1,20.84,8.45,29.97,28.84,40.02,6.95,2.18,Medium
2024-08-22 20:28:01,37.78317162017588,-122.40778370096467,93.56,424.89,36.09,6.26,10.59,40.94,27.48,78.98,6.02,2.32,Medium
2021-08-01 06:43:41,37.76346028452696,-122.42037893913495,102.27,411.01,28.75,11.6,10.54,43.97,36.7,35.65,6.08,1.5,Medium
2022-07-11 16:35:12,37.78210438793733,-122.41263679932551,145.96,387.76,6.25,14.57,6.56,26.25,25.68,58.78,9.8,0.27,Medium
2022-12-26 19:48:41,37.779049068701404,-122.40738356550025,120.95,399.8,36.08,26.38,11.56,40.47,31.15,83.57,5.98,1.06,Medium
2024-03-23 03:16:27,37.76107447079584,-122.42936054057907,131.69,404.31,27.55,26.88,6.0,42.91,32.27,35.2,0.94,0.01,Medium
2024-10-12 11:17:08,37.79140804041429,-122.43168788821293,107.26,397.25,42.98,13.52,8.32,41.33,34.01,48.96,4.51,2.36,Medium
2023-07-26 00:31:56,37.77455396361076,-122.40450137906966,129.84,434.5,25.08,21.29,5.36,50.12,33.73,48.75,4.46,1.05,High
2025-06-26 08:29:56,37.78309183344529,-122.40319687488822,110.42,419.77,34.74,5.85,16.98,62.46,20.14,80.16,4.64,0.22,Medium
2025-06-26 07:37:37,37.78025116158173,-122.40419474586265,142.14,418.07,29.35,28.97,12.8,60.28,25.3,84.75,5.28,1.39,Medium
2022-11-15 02:13:01,37.77542277691454,-122.4068393305792,134.38,417.06,46.36,24.83,6.77,44.29,20.61,88.66,8.75,2.68,Medium
2024-07-09 20:17:20,37.77671451408535,-122.43735174603238,132.19,402.28,61.48,20.64,-3.51,57.37,21.44,50.33,2.01,0.59,High
2021-11-18 22:59:21,37.75657882013625,-122.43232972530306,140.55,415.26,36.02,18.41,6.75,47.38,25.66,43.65,6.61,1.61,Medium
2025-03-04 09:29:52,37.78613779275802,-122.40578201673445,102.65,366.08,31.94,21.99,8.69,38.26,27.44,84.93,3.95,0.86,Low
2021-11-04 06:15:57,37.78528247335656,-122.40528064123879,148.1,422.85,23.16,32.93,5.11,47.13,32.58,87.39,8.43,2.71,Medium
2025-10-02 13:12:53,37.769712807018024,-122.4385905506944,116.68,399.74,75.53,25.41,6.77,34.44,26.48,54.83,8.09,1.57,High
2021-08-25 18:50:53,37.772317445156084,-122.4276140438775,83.5,344.6,32.65,26.69,4.8,37.49,18.99,81.68,0.59,2.81,Low
2021-10-18 09:50:51,37.786768346701706,-122.41539438067146,129.77,419.82,36.12,4.55,7.25,61.46,30.03,78.44,2.54,0.2,Medium
2020-07-15 08:23:20,37.7730199240332,-122.4188846958996,129.91,384.8,30.63,4.69,9.86,65.0,27.88,69.12,5.67,2.22,Medium
2021-12-08 14:05:26,37.78984238409091,-122.42210914848847,108.89,380.43,40.5,31.74,8.39,39.09,26.56,53.18,1.36,1.69,Medium
2024-12-06 11:10:47,37.78441812481012,-122.40870886795786,143.38,413.78,33.68,16.71,10.21,42.75,26.04,66.66,6.04,2.25,Medium
2023-07-27 13:33:32,37.76729058332741,-122.40054810158773,88.25,370.29,44.46,23.69,10.24,43.85,29.81,69.65,8.53,0.89,Medium
2023-05-24 13:42:55,37.78101253467257,-122.40515415398855,100.1,388.84,21.01,17.94,14.03,40.19,22.5,83.28,5.08,1.69,Medium
2024-03-26 08:05:12,37.782907530371766,-122.41749040362123,122.67,377.21,34.32,12.88,6.31,39.07,31.23,85.12,4.34,0.62,Low
2024-06-15 13:47:54,37.77636218684044,-122.40932495022523,89.8,370.87,15.79,26.25,8.06,40.37,23.81,68.81,9.08,2.89,Low
2021-01-22 21:53:11,37.775887536483744,-122.4171966959425,131.97,373.37,27.93,9.97,9.19,43.83,26.88,76.53,7.63,0.8,Low
2020-02-01 07:56:15,37.77604159441425,-122.42776832223112,128.13,338.67,13.77,19.67,8.56,30.87,35.89,62.32,6.2,0.54,Low
2021-08-26 13:25:57,37.75681870234318,-122.40411807255968,111.11,373.19,22.31,22.09,6.27,47.95,36.18,46.83,2.44,0.54,Low
2022-08-07 18:19:43,37.762427999267196,-122.42798888012236,113.31,389.15,54.93,16.8,2.49,53.14,19.37,87.53,2.33,2.65,Medium
2024-08-12 22:27:45,37.76972842628151,-122.43202527047922,111.02,376.81,37.26,13.19,10.0,67.1,31.24,41.39,5.77,0.86,Low
2025-02-18 23:13:13,37.76630532700723,-122.43158309653447,80.78,419.47,21.53,20.42,3.28,48.38,25.89,55.49,4.83,0.53,Medium
2023-07-09 15:04:33,37.78516210640232,-122.4149794734363,105.49,416.89,42.8,14.54,3.37,44.24,21.9,44.1,7.88,0.69,Medium
2024-08-19 05:43:59,37.78960989560327,-122.421356957127,81.08,447.82,19.1,35.87,10.27,49.17,21.65,76.28,3.72,2.13,High
2024-05-09 07:44:48,37.78671148179189,-122.4141688106758,121.13,375.38,31.85,2.45,5.94,69.33,31.97,58.85,2.42,0.64,Low
2025-04-13 11:41:45,37.79326175987486,-122.41930388826079,144.19,425.86,46.54,29.19,6.13,55.34,20.61,44.54,3.74,1.23,Medium
2023-05-17 21:25:52,37.78838959998062,-122.4367281169095,145.96,386.97,24.42,8.46,9.44,58.83,30.89,76.66,1.62,2.5,Medium
2025-07-11 02:30:44,37.783789943123374,-122.4105191542656,126.65,393.5,22.62,20.8,14.48,34.42,20.13,88.31,2.4,0.18,Medium
2024-05-18 13:15:13,37.756650633887936,-122.4167221657008,107.87,386.85,50.51,16.6,16.12,57.28,19.94,42.28,6.93,2.03,Medium
2025-02-09 13:04:10,37.7866436478881,-122.42817639136102,118.98,381.99,39.94,23.28,11.64,43.55,20.16,62.86,1.32,2.91,Medium
2022-02-13 13:55:15,37.77378791354473,-122.41032184525068,149.95,410.15,24.52,26.63,7.01,56.64,37.24,39.48,4.64,1.67,Medium
2025-04-24 02:43:50,37.75711935768272,-122.42801837558912,137.35,431.82,16.05,16.74,7.07,46.51,29.78,78.44,6.73,1.83,High
2024-09-12 22:39:52,37.78858664120246,-122.43019998189806,80.4,350.71,21.4,24.61,15.39,43.91,23.5,74.42,6.15,0.97,Low
2023-04-17 17:34:22,37.77171161040217,-122.41631690229472,141.11,391.51,46.53,25.18,5.95,31.72,36.09,45.9,0.75,0.06,Medium
2021-05-14 08:10:22,37.767700439569886,-122.4258202433976,127.61,392.79,41.11,15.07,12.85,37.3,29.14,81.91,3.49,1.57,Medium
2023-02-11 17:37:54,37.783767535649126,-122.43378010740557,107.26,371.39,31.44,29.23,4.9,53.36,29.22,51.51,4.3,2.07,Low
2023-11-26 04:05:04,37.75770949223478,-122.41184176839315,92.25,380.03,48.82,22.64,10.43,53.17,28.36,83.99,6.09,2.75,Medium
2020-10-19 10:14:09,37.78055961476257,-122.40432324272516,127.32,404.94,8.3,21.82,8.26,50.5,36.48,71.87,9.35,1.19,Medium
2021-07-04 19:48:59,37.783148519438605,-122.43804114714668,138.97,390.96,24.21,19.4,7.71,63.75,21.82,35.86,4.47,0.26,Medium
2024-12-14 21:29:43,37.79186591796547,-122.40838736984477,120.21,411.82,37.62,12.98,12.25,30.93,21.34,36.27,1.77,1.96,Medium
2021-10-10 03:32:22,37.765002442850786,-122.4245088137276,87.57,357.35,24.81,12.6,4.44,51.44,19.64,51.54,2.63,1.66,Low
2024-04-12 18:01:25,37.77264861076481,-122.40759650157358,80.93,441.09,38.88,18.4,4.45,21.09,26.8,60.86,7.81,0.32,High
2020-07-09 11:13:45,37.76335600738244,-122.41793484382792,147.06,403.2,33.14,20.22,8.74,44.23,24.37,57.54,6.52,0.07,Medium
2021-01-16 15:58:09,37.789329066488264,-122.40127693642567,109.64,410.66,29.69,25.27,7.56,43.75,30.93,36.91,8.94,1.92,Medium
2020-01-12 13:05:00,37.78592618541305,-122.42787402043867,102.68,410.84,42.87,34.85,6.52,36.2,36.0,72.85,9.87,2.3,Medium
2023-01-14 04:54:31,37.760794110640674,-122.4330014833013,81.0,415.4,41.68,24.01,5.88,29.73,30.43,44.82,7.69,0.14,Medium
2023-01-04 15:22:14,37.7909877716049,-122.43892382124608,114.9,390.26,46.76,5.36,4.38,63.27,30.45,46.58,3.72,1.69,Medium
2021-04-11 21:15:08,37.75613146275443,-122.41044788893477,143.38,409.52,51.11,22.12,6.05,53.84,30.15,43.44,2.46,1.86,Medium
2020-12-06 14:35:52,37.76798366024007,-122.4198775937492,145.88,365.85,28.45,9.2,12.26,50.92,36.03,85.35,7.88,0.68,Low
2023-06-21 11:19:17,37.78134522347303,-122.43764113433514,138.56,389.48,16.27,13.77,13.56,37.81,26.03,77.07,9.19,1.24,Medium
2025-10-13 07:18:37,37.765582437609574,-122.42179423173847,135.72,397.57,24.37,22.0,4.53,49.72,28.2,64.1,8.82,1.39,Medium
2022-06-03 04:08:27,37.768634135456644,-122.41266539093638,95.97,403.3,34.37,9.58,4.13,48.9,37.66,66.88,0.51,2.7,Medium
2024-01-25 07:04:29,37.76582325801286,-122.42729510859672,122.86,401.98,55.12,16.35,8.93,52.02,22.09,86.3,3.01,0.45,Medium
2021-12-07 15:54:54,37.78957154392601,-122.42194897377442,83.09,419.91,25.81,25.22,8.97,32.47,19.07,68.83,0.95,1.84,Medium
2022-06-21 20:01:39,37.76385753733239,-122.40527418733765,97.78,415.09,45.56,15.93,5.63,28.2,24.95,41.4,0.87,2.17,Medium
2022-04-25 09:48:07,37.79440684508934,-122.42046260387065,136.17,377.64,47.54,24.03,10.21,36.58,30.8,77.47,8.68,0.04,Medium
2024-09-09 01:33:50,37.77260356093298,-122.43481440225656,138.58,409.37,25.99,24.12,2.56,51.37,21.56,82.26,4.33,1.2,Medium
2023-06-16 11:10:19,37.77463954854954,-122.43478289757182,110.66,407.92,48.47,13.39,9.77,44.07,31.07,36.04,1.71,2.35,Medium
2025-10-23 09:17:03,37.785238229892364,-122.42452788034902,97.09,411.28,28.25,32.84,10.21,38.63,26.66,85.46,4.78,2.23,Medium
2024-12-20 17:43:01,37.771917247770254,-122.40918021371942,122.36,371.94,46.67,15.15,7.93,43.7,21.4,70.89,6.31,2.36,Medium
2023-07-15 02:22:19,37.77284453011319,-122.4040746775069,147.94,399.38,49.36,17.84,7.4,68.12,35.8,81.49,3.32,2.37,Medium
2025-08-14 08:00:16,37.75841465323728,-122.41207679306103,120.64,359.8,43.72,27.1,5.63,41.4,31.9,39.38,6.15,1.77,Medium
2022-04-05 19:40:22,37.76012443040145,-122.40088184185699,124.44,359.24,32.8,27.68,10.08,42.1,19.98,41.44,3.34,2.88,Low
2020-08-24 02:44:06,37.77148480249586,-122.43869182219707,140.32,410.56,21.46,19.43,6.99,27.55,36.1,82.81,2.76,0.24,Medium
2020-09-28 16:52:22,37.76539841245603,-122.41359874661792,139.4,382.74,49.05,17.21,8.97,41.55,28.81,47.26,4.37,2.96,Medium
2023-06-13 16:14:35,37.770464920384605,-122.41709430426627,120.37,391.61,21.14,11.47,2.95,43.93,36.81,51.15,4.45,2.36,Medium
2021-09-12 18:32:17,37.76572934929687,-122.39942659508675,101.58,440.14,39.09,25.95,9.67,24.68,34.81,83.59,2.02,1.02,High
2022-07-02 01:37:54,37.770162975513024,-122.40979856220063,123.94,375.23,30.88,26.07,9.34,60.32,20.21,81.11,5.78,2.07,Low
2023-10-20 05:07:44,37.7599441078395,-122.42368164773453,139.6,410.51,35.17,27.29,12.84,52.29,34.66,41.68,8.2,1.44,Medium
2020-04-18 15:04:18,37.759770655103985,-122.40479236755574,119.64,419.8,40.89,32.68,7.34,29.75,24.75,61.97,3.51,1.01,Medium
2020-03-26 21:05:03,37.759338250441374,-122.42565171631458,121.57,403.38,36.24,19.33,8.28,58.84,32.48,55.15,0.85,2.71,Medium
2021-09-18 19:53:13,37.77472098493248,-122.41933480764307,81.63,432.61,25.57,6.92,8.19,53.66,28.51,64.06,9.63,0.96,High
2020-05-20 03:10:17,37.76094364190422,-122.4113718169525,98.04,390.16,30.61,18.81,9.89,48.27,30.72,86.58,1.72,0.26,Medium
2022-06-28 09:36:24,37.76938913455755,-122.43070151665634,145.02,378.79,15.66,11.43,11.1,49.59,29.46,60.21,3.13,1.39,Low
2023-02-08 09:15:54,37.76070357786557,-122.41143290274154,81.57,432.8,40.24,26.41,9.82,49.85,20.45,80.23,5.29,2.66,High
2025-08-10 14:38:38,37.77595595183461,-122.41226559640867,100.03,383.29,18.26,25.13,8.0,40.93,19.09,44.27,4.83,2.44,Medium
2023-12-21 08:45:44,37.75664379687171,-122.42718357876113,128.71,437.73,17.57,5.72,2.41,55.8,19.61,83.78,2.38,2.25,High
2024-11-25 05:57:43,37.78407065623347,-122.42624618847164,125.74,413.41,14.95,13.29,4.36,52.82,36.03,39.94,1.75,1.49,Medium
2025-10-23 14:29:33,37.770184594580385,-122.41562362464764,84.89,398.36,25.65,14.98,8.08,41.58,29.22,56.12,3.05,1.96,Medium
2021-02-21 04:03:11,37.75974325192966,-122.4048136354444,114.54,443.97,56.93,9.75,6.88,39.37,20.08,74.06,2.48,0.92,High
2024-02-21 18:03:12,37.77983727173773,-122.41362415350872,129.98,409.26,22.86,10.55,2.57,39.17,37.7,79.77,2.06,0.02,Medium
2021-07-16 06:31:48,37.7762335245957,-122.4050801910909,131.57,388.14,18.92,31.05,8.11,64.41,20.24,66.09,2.86,1.3,Medium
2022-01-18 14:59:16,37.77547283729564,-122.40746021865894,147.52,402.31,31.8,22.58,4.08,39.61,24.11,88.64,7.19,2.14,Medium
2024-08-12 00:19:59,37.78128980073627,-122.43026254816009,109.61,411.23,45.97,24.7,12.7,60.69,19.36,72.02,9.97,2.34,Medium
2023-08-23 13:23:28,37.79469252117215,-122.43480854885357,130.82,392.37,29.17,14.93,16.17,51.07,22.43,76.61,3.44,2.77,Medium
2025-11-04 15:22:54,37.78761658504187,-122.42778073577564,103.78,398.56,28.12,24.9,10.04,45.66,20.0,67.38,7.89,0.28,Medium
2020-08-08 09:31:16,37.79036937567784,-122.4125734673599,148.74,420.69,28.14,27.73,9.14,60.46,20.4,64.26,3.89,2.38,Medium
2020-01-25 01:31:12,37.77828433438221,-122.39985297827417,122.14,417.46,45.57,28.49,10.96,30.19,27.36,36.83,2.79,0.46,Medium
2020-01-02 16:51:57,37.78289959338209,-122.4391566675634,112.99,334.67,59.05,13.56,2.95,56.19,26.88,38.54,8.06,0.72,Medium
2024-03-04 03:42:27,37.787615065515524,-122.41172475815264,126.41,377.09,35.73,24.04,7.68,41.88,26.3,82.11,7.36,2.65,Low
2025-10-18 11:58:26,37.75682009210521,-122.41671680117706,97.0,394.66,45.69,28.97,5.14,39.64,20.05,75.55,4.78,0.97,Medium
2021-03-25 16:31:55,37.78234292621691,-122.42179974725602,106.55,402.56,53.67,25.04,8.99,42.72,21.76,49.37,7.64,1.11,Medium
2020-08-27 12:13:43,37.76034545761402,-122.43314505549867,127.87,410.67,37.71,21.81,6.13,42.41,32.1,54.81,0.93,0.47,Medium
2022-07-01 03:58:20,37.77302059001521,-122.40428966631228,87.0,421.57,25.04,17.75,6.09,60.43,21.16,82.33,4.75,2.75,Medium
2024-05-09 22:07:30,37.7761862993994,-122.43511373212291,107.42,364.5,15.97,25.05,9.56,38.86,36.94,40.52,1.98,2.88,Low
2024-06-16 06:39:05,37.789846746226054,-122.42710699276049,145.7,427.65,19.25,18.99,7.38,46.61,36.56,58.58,8.76,1.35,Medium
2022-11-01 21:14:25,37.78880445496863,-122.4309727841069,123.7,438.43,52.2,5.12,5.95,44.06,32.98,66.08,4.75,0.93,High
2020-08-01 11:14:36,37.78997391096617,-122.41765824341402,96.68,404.69,48.82,24.18,4.28,55.02,27.07,74.95,1.41,1.19,Medium
2022-09-10 20:46:39,37.768092632354254,-122.41338537758018,132.99,389.65,35.79,33.32,7.2,58.23,20.48,66.04,9.55,2.38,Medium
2021-03-09 18:50:48,37.772033711777404,-122.42614423444229,148.41,389.91,44.95,0.87,4.94,54.79,21.79,65.13,0.73,2.29,Medium
2021-01-07 16:54:49,37.76296056501697,-122.40709777796002,83.77,393.76,33.77,14.06,10.54,36.47,30.68,77.49,3.58,2.22,Medium
2024-03-05 10:09:16,37.78460923455054,-122.41302403680378,108.48,383.92,46.58,23.61,9.82,38.76,21.72,41.11,7.37,0.8,Medium
2025-09-18 12:09:55,37.7850172026402,-122.42241755047174,138.61,356.9,30.55,25.6,6.98,48.19,24.68,63.49,2.65,1.74,Low
2022-05-24 23:33:21,37.76580124676161,-122.42843304569953,87.95,392.07,25.36,24.57,12.17,49.7,31.4,44.63,5.0,1.95,Medium
2021-01-08 16:08:31,37.782508266600836,-122.42246654230134,144.63,402.58,27.01,11.38,12.51,46.03,34.77,67.11,4.33,2.84,Medium
2025-12-14 03:12:15,37.78933420112174,-122.40927146245043,118.74,365.84,18.27,18.71,8.19,41.45,20.12,50.29,8.96,1.65,Low
2021-05-17 02:18:00,37.783014032935846,-122.4148382557211,115.72,461.52,58.77,8.75,2.92,52.96,26.99,79.31,2.04,0.88,High
2021-11-08 07:32:44,37.7601181394871,-122.40889255318181,84.78,354.35,47.03,24.7,3.97,47.59,37.66,69.93,4.71,1.47,Medium
2021-01-25 05:14:24,37.773568612896156,-122.43538854110083,103.53,400.12,27.28,1.91,2.98,42.7,35.0,54.55,2.68,0.53,Medium
2024-06-25 10:59:03,37.785772391050806,-122.40347083227348,103.36,395.96,32.36,20.22,8.23,51.94,28.7,78.86,6.16,0.94,Medium
2025-04-23 22:43:24,37.79416908869527,-122.42295829738316,133.44,417.5,37.25,17.83,6.78,43.87,25.26,68.59,1.63,2.77,Medium
2021-09-21 19:42:05,37.77053001390836,-122.40976762541068,122.1,374.34,54.07,22.27,7.98,41.02,23.84,77.08,7.76,0.88,Medium
2025-03-17 10:09:57,37.779889314075824,-122.40383047449892,94.69,365.39,1.3,18.74,4.63,33.98,23.78,60.77,9.9,2.67,Low
2020-04-05 20:57:07,37.787706146347425,-122.40420807770752,140.0,383.14,8.4,19.79,7.62,53.93,35.88,88.14,8.91,0.02,Medium
2023-03-23 17:52:28,37.77941909366358,-122.39997465519649,141.77,397.83,33.54,22.82,12.38,45.02,21.0,71.29,3.57,1.02,Medium
2020-11-18 23:32:31,37.75970362826286,-122.43917347997896,83.62,406.48,16.89,19.96,9.84,41.15,33.8,61.25,7.94,1.3,Medium
2023-12-20 08:07:59,37.761006119200026,-122.40617666699542,104.88,338.81,44.28,16.03,7.62,39.49,25.4,50.66,9.16,2.25,Medium
2025-04-03 05:32:20,37.79093471577607,-122.42688217530606,120.19,301.94,38.41,8.6,7.36,41.98,37.17,49.34,6.99,2.82,Low
2020-10-12 08:06:11,37.77890495759758,-122.43314954640755,117.49,439.69,44.09,13.3,0.58,52.81,23.38,89.93,1.18,0.13,High
2024-03-11 06:04:51,37.781097109390885,-122.40419573331174,94.98,435.68,39.46,21.36,7.86,33.53,27.32,72.35,8.41,1.38,High
2020-07-26 10:23:23,37.762450339117365,-122.43687932884498,109.71,394.62,18.42,8.28,6.17,41.13,28.22,43.45,6.35,0.47,Medium
2023-01-15 11:36:54,37.77168987899673,-122.42095804131124,135.38,462.26,20.8,22.32,12.24,38.1,32.6,82.91,9.72,2.78,High
2022-08-22 02:53:06,37.764692358456486,-122.43069336495736,89.57,394.1,60.99,28.44,11.07,56.69,23.85,53.17,6.97,1.05,High
2020-11-15 21:07:14,37.786718196424886,-122.42388054079618,106.85,399.27,30.99,20.48,6.8,57.41,29.64,52.79,5.4,2.1,Medium
2021-06-24 22:19:49,37.766865211825255,-122.41433499620494,137.49,400.62,56.82,20.79,4.63,34.07,31.35,73.8,9.4,0.67,Medium
2022-06-13 18:41:23,37.76986322989153,-122.42858263520071,100.79,408.16,45.94,17.52,10.3,54.52,23.45,85.35,8.37,2.94,Medium
2024-07-09 03:04:40,37.76822293184212,-122.41679152720171,108.26,397.87,20.01,16.62,11.54,46.25,18.99,83.91,6.82,1.85,Medium
2023-06-26 04:12:28,37.767155241477454,-122.42059919161709,81.37,386.07,53.97,11.88,8.2,56.08,33.7,51.16,7.68,1.15,Medium
2024-01-03 02:27:13,37.78606416749355,-122.41040842795218,84.17,446.04,22.64,21.82,2.84,55.47,18.7,64.79,4.18,0.3,High
2024-09-28 19:53:02,37.757775578184,-122.41401799436554,127.91,450.85,39.94,19.51,3.24,37.18,30.51,62.24,3.11,1.42,High
2023-01-24 18:02:37,37.77030061485423,-122.43433774628022,106.99,394.8,63.8,25.89,7.1,41.81,20.01,75.6,7.21,2.96,High
2025-01-20 20:38:23,37.78011686992676,-122.40998343897972,140.18,373.23,25.59,25.51,7.3,60.89,27.8,36.59,1.11,1.61,Low
2023-05-10 23:38:20,37.784756769313766,-122.42323880198686,127.48,412.53,22.85,5.92,6.66,39.96,31.87,85.44,4.25,0.54,Medium
2024-01-20 17:34:11,37.78433937955029,-122.43908620315037,117.75,383.33,45.05,33.14,11.01,38.04,24.93,80.98,7.71,0.96,Medium
2020-05-02 05:56:36,37.78943214059381,-122.41300746718848,130.48,449.81,29.19,15.35,7.49,34.49,35.75,48.88,4.05,2.54,High
2022-06-27 13:14:59,37.78355959453331,-122.43029557685432,149.11,445.19,41.64,17.34,6.47,41.9,23.68,75.31,1.53,2.26,High
2020-10-18 02:42:49,37.773953044556755,-122.43740069139689,122.69,374.54,14.84,13.17,5.32,64.78,19.85,85.38,7.9,0.17,Low
2023-10-12 08:04:03,37.75572965371225,-122.43813675951414,115.52,385.59,39.28,14.53,4.69,39.89,29.19,72.67,9.66,2.79,Medium
2022-02-15 23:20:34,37.75823887778166,-122.43917460960554,82.09,366.89,53.3,22.94,10.18,23.66,28.33,40.21,3.56,0.06,Medium
2020-01-20 02:54:04,37.78116627826492,-122.40591968816787,106.13,392.66,39.6,12.88,6.67,32.67,30.27,76.89,5.68,1.88,Medium
2020-07-17 01:42:06,37.77836357602218,-122.4148784297411,137.44,446.36,21.95,15.54,9.91,36.74,30.28,46.35,1.88,0.36,High
